time,seconds_elapsed,z,y,x
1687692920564311600,0.0253115234375,-0.36833296165466306,-0.010142477699369191,0.31261644472759215
1687692920574274600,0.035274658203125,0.38623745165765283,-0.1449503227263689,0.30064198409439996
1687692920584238600,0.045238525390625,0.7979828540593386,-0.2953966125205159,0.3288655322063714
1687692920594202600,0.05520263671875,0.7760171059668064,-0.3870043443769216,0.2972668085728772
1687692920604165600,0.06516552734375,0.45670331902503963,-0.35687925522625447,0.15178095419770105
1687692920614129700,0.075129638671875,0.1710971558958292,-0.23720833518505094,-0.06575608224123716
1687692920624093400,0.085093505859375,0.15272446385920047,-0.05776829835772514,-0.19811109075602143
1687692920634056400,0.095056396484375,0.31997897285223004,0.09060542294606566,-0.13019037782680243
1687692920644020500,0.1050205078125,0.5251484942197799,0.17889438564330337,0.031005296918144448
1687692920653984500,0.114984619140625,0.6076683719962835,0.15541574876978992,0.15753087776023894
1687692920663947500,0.124947509765625,0.49072015491724014,0.06646072337925434,0.2295572359099984
1687692920673911600,0.13491162109375,0.2703442965894937,0.02724193492978811,0.2973679125934839
1687692920683875600,0.14487548828125,0.14858312627077103,0.04430222919359803,0.3328726489558816
1687692920693838600,0.154838623046875,0.3615852409601211,0.08381020984798669,0.30414303275160487
1687692920703802600,0.164802734375,0.5780109003573656,0.09846621944904327,0.2820383693787269
1687692920713766700,0.1747666015625,0.5929997951745987,0.023457740215957163,0.18906786126913502
1687692920723729700,0.184729736328125,0.447616341727972,-0.07503288302198052,0.08023434238890186
1687692920733693700,0.194693603515625,0.2884592144727707,-0.11765402726083993,0.07211091289436444
1687692920743656700,0.20465673828125,0.12933482044339178,-0.08548822606280446,0.11862064380329101
1687692920753620700,0.214620849609375,0.02326397120952606,-0.04932049574702978,0.11747306293705477
1687692920763584500,0.22458447265625,0.06223638368248939,-0.034501550669223065,0.07399270805297418
1687692920773547800,0.2345478515625,0.14944529605805873,-0.07005071069523691,0.02974322282676585
1687692920783511600,0.244511474609375,0.0676128160238266,-0.13241086688786743,0.11278085913336836
1687692920793475600,0.2544755859375,-0.11454290950298308,-0.17158567006513475,0.2068255814788863
1687692920803438600,0.2644384765625,-0.12248831554949283,-0.15863456468582152,0.22239815793558954
1687692920813402600,0.274402587890625,0.0294406140178442,-0.10839315470159053,0.1634444857181981
1687692920823366700,0.28436669921875,0.2049117472141981,-0.0769581519961357,0.08892996401451528
1687692920833329700,0.29432958984375,0.2872732195585966,-0.10218845484256744,0.09463385647824034
1687692920843293700,0.304293701171875,0.03903086466193199,-0.0792433403238654,0.13618357209330423
1687692920853257700,0.3142578125,-0.4346586604773998,-0.015845657777041194,0.14469782753633334
1687692920863220700,0.324220703125,-0.6750836196213961,0.044874768384546036,0.12382188397450372
1687692920873184800,0.334184814453125,-0.4533119230210781,0.11477160369232296,0.1028787751942873
1687692920883148500,0.3441484375,0.01263502516746521,0.030076866094768045,0.1751750545929186
1687692920893111800,0.35411181640625,0.16731413022577762,-0.15062807610183954,0.2639810634342022
1687692920903075600,0.36407568359375,-0.16927870829701422,-0.3144961575269699,0.2772662596060894
1687692920913039600,0.37403955078125,-0.5594155054807662,-0.30125746737793085,0.184863249186147
1687692920923002600,0.384002685546875,-0.5615326437652111,-0.20854542754143476,0.048024044462013984
1687692920932966700,0.393966552734375,-0.173066994664073,-0.13928747465908525,0.022866021400503814
1687692920942930700,0.4039306640625,0.19446984817683696,-0.13788096886202691,0.10941221381733193
1687692920952893700,0.413893798828125,0.14544015206992625,-0.16441066386923192,0.11690695348689333
1687692920962857700,0.423857666015625,-0.2549474054932594,-0.10667933652102947,0.05947694717282429
1687692920972821800,0.43382177734375,-0.5505751964211464,0.022135405571013688,0.021400296229496598
1687692920982784800,0.44378466796875,-0.35602059257030483,0.09105901193246245,-0.050872894554492086
1687692920992748800,0.453748779296875,0.1835977410286665,0.08235445808172226,-0.027980989794060586
1687692921002712800,0.463712890625,0.44021687912642954,0.04136734478548169,0.21787231454160064
1687692921012675600,0.473675537109375,0.15483867953419683,-0.019386837515234946,0.28427933497224
1687692921022639900,0.483639892578125,-0.26070260801911355,-0.03589329728856683,0.2928237298252061
1687692921032603600,0.493603759765625,-0.43261751003861426,-0.057764498965442175,0.5204235115244984
1687692921042566700,0.503566650390625,-0.2774772172093391,-0.14655892696678638,0.6864343040667474
1687692921052530400,0.513530517578125,-0.059901218733191486,-0.16960370246767997,0.4386493010161444
1687692921062493400,0.523493408203125,0.010480477482080459,-0.1617126569569111,0.13898310315134002
1687692921072457500,0.53345751953125,-0.22990473417341709,-0.192325968015939,-0.02018434456847608
1687692921082421500,0.54342138671875,-0.5291197359383106,-0.15544409808143972,-0.1919507780279964
1687692921092384500,0.553384521484375,-0.3742389708280563,-0.07419862415492534,-0.3701013960992917
1687692921102348500,0.5633486328125,0.17238953379392624,-0.05668371799141168,-0.4352750388100743
1687692921112312600,0.5733125,0.46403146995604033,-0.14534823600277305,-0.3518859769836068
1687692921122275600,0.583275634765625,0.2707172215551138,-0.22493834393769502,-0.13793606005012987
1687692921132239600,0.593239501953125,-0.334552272605896,-0.11467501145005225,-0.027975930026452985
1687692921142203600,0.60320361328125,-0.758182758590579,0.054367842264473436,0.16762692250199615
1687692921152166700,0.613166748046875,-0.49756665981113907,0.14436682374998927,0.2905163296656683
1687692921162130700,0.623130615234375,0.24818740983903406,0.14715806190371514,0.2975326381685212
1687692921172094500,0.633094482421875,0.70566229775846,-0.034692981588095424,0.4478972775612026
1687692921182057700,0.6430576171875,0.5724018283039332,-0.16850648181550204,0.5452209393789992
1687692921192021500,0.653021484375,-0.019154782325029374,-0.0963892670445144,0.42921435053162277
1687692921201985500,0.662985595703125,-0.5503711982816457,0.08856441863775252,0.29683972400091585
1687692921211948500,0.672948486328125,-0.3715075000375509,0.2093645619045943,0.09866205254839733
1687692921221912600,0.68291259765625,0.3545750699371099,0.07579203082621097,0.12920916650341824
1687692921231876600,0.692876708984375,0.7356915253192186,-0.18727803697660564,0.15703237191988154
1687692921241839600,0.702839599609375,0.2633464005261659,-0.38920360798686743,-0.0021897833955474197
1687692921251803600,0.7128037109375,-0.612760726699233,-0.41465339880287644,-0.19325862748986108
1687692921261767700,0.722767578125,-1.0600906527012586,-0.3139209879875183,-0.41627135539352894
1687692921271730700,0.732730712890625,-0.6940764893829822,-0.2434735330596566,-0.5871934469833969
1687692921281694700,0.74269482421875,0.04521802886426449,-0.23283348110169172,-0.5374426700603216
1687692921291658800,0.75265869140625,0.4395633836537599,-0.2446576282776892,-0.3675603698469698
1687692921301621800,0.762621826171875,0.1385147367209196,-0.19263978320546446,-0.17159761623125522
1687692921311585800,0.772585693359375,-0.47371232149302955,-0.06476838637813925,-0.15814906445750965
1687692921321549600,0.782549560546875,-0.8247773374825715,0.165011990763247,-0.1215655929476954
1687692921331512600,0.7925126953125,-0.6417676254749298,0.3255584534849971,-0.08047991464780643
1687692921341476600,0.8024765625,-0.23640344854295253,0.3760371793564409,0.03298588540926575
1687692921351440600,0.812440673828125,-0.029681437036395072,0.23510500623025,0.16443950637122615
1687692921361403600,0.822403564453125,-0.2435498131662607,-0.025094109246134755,0.1725109682165086
1687692921371367700,0.83236767578125,-0.6340922685414553,-0.22366934691518545,0.17343823912926018
1687692921381331700,0.842331787109375,-0.9442886830478906,-0.29711715270280836,0.145896846328862
1687692921391294700,0.852294677734375,-0.8888976352155208,-0.29960414721295237,0.17403775765867902
1687692921401258800,0.8622587890625,-0.47918578446805477,-0.2585894152574241,0.2075909215618856
1687692921411221800,0.8722216796875,-0.11265724188685416,-0.15101765994131564,0.4070434717884287
1687692921421185800,0.882185791015625,-0.0374532400816679,-0.044485330675542355,0.5743544236764312
1687692921431149800,0.89214990234375,-0.20137129812836646,0.0032208617426455017,0.6932821972001344
1687692921441112600,0.902112548828125,-0.44431203948557374,0.015494798512756824,0.6321123467706143
1687692921451076900,0.912076904296875,-0.5092231953352689,0.06598331512585281,0.5549800437839701
1687692921461040600,0.92204052734375,-0.18310732716321945,0.13375563256032763,0.37694896043911574
1687692921471003600,0.932003662109375,0.2707259893834591,0.13401545254029332,0.22352272325241937
1687692921480967400,0.941967529296875,0.5108920053303242,0.011439166446402669,0.11727754036495461
1687692921490931700,0.951931640625,0.2753290992647409,-0.20153737541027367,0.06691697924677283
1687692921500894500,0.96189453125,-0.3584931201636791,-0.2883958669129759,-0.1358088752957061
1687692921510858500,0.9718583984375,-0.8530559219837188,-0.1887461367677897,-0.1002314572895877
1687692921520822500,0.981822509765625,-0.8289145834177732,-0.06571867284029721,0.057556938895676285
1687692921530785500,0.99178564453125,-0.4358920016646385,-0.03368080887086689,0.2454951568140648
1687692921540749600,1.00174951171875,-0.15083061293661593,-0.16849376846440137,0.26054528029924257
