time,seconds_elapsed,z,y,x
1687692876778071000,0.639071044921875,-0.12959259459674358,-0.33665158297270537,0.34426812239103016
1687692876788034300,0.649034423828125,-0.066362523701787,-0.2797001539558172,0.3907366627730429
1687692876797998000,0.658998046875,0.0017658406287431715,-0.2252440488860011,0.41286103549338876
1687692876807961300,0.66896142578125,0.09215279851853847,-0.14224281733334063,0.41159313444942236
1687692876817925000,0.678925048828125,0.1680816074669361,-0.07118979772776365,0.41779461943805213
1687692876827888000,0.68888818359375,0.19607377624213695,0.01537467926442623,0.3995000341389328
1687692876837852200,0.69885205078125,0.1848217298656702,0.0887418210312724,0.3862199160009622
1687692876847815200,0.708815185546875,0.15724690971970556,0.11864040794968604,0.37207514385767276
1687692876857779200,0.718779296875,0.1656324607491493,0.1470206992596388,0.35273747924640775
1687692876867742200,0.7287421875,0.26506664844751354,0.15421967085301874,0.3290918152429163
1687692876877706200,0.738706298828125,0.3708119189888239,0.1799538315683603,0.2868039215464145
1687692876887669200,0.748669189453125,0.4724047460258007,0.2041381324931979,0.20013576498404145
1687692876897633300,0.75863330078125,0.5431511839002371,0.22287878105938433,0.12378522349223493
1687692876907596000,0.768595947265625,0.6322907720774412,0.21835136676281688,0.06788235368020833
1687692876917560300,0.778560302734375,0.7010656176179647,0.23171090681254863,0.09612104456238448
1687692876927523000,0.788523193359375,0.7378852359712124,0.23803075748383998,0.11619126123189925
1687692876937487000,0.798487060546875,0.7114420502036809,0.25666385402232406,0.13957820123396814
1687692876947450000,0.8084501953125,0.6277437762975693,0.31334903331846,0.17301124588884412
1687692876957414100,0.8184140625,0.6093091249406337,0.36230829453766344,0.18543387041464446
1687692876967377200,0.828377197265625,0.6729308255016804,0.4145382479906082,0.2617069627560675
1687692876977341200,0.838341064453125,0.7739204259485006,0.39227439373433587,0.35255985765717923
1687692876987304200,0.84830419921875,0.7619096701592206,0.34300358234792944,0.41452904177084565
1687692876997267200,0.85826708984375,0.7025175699919461,0.27288462872207164,0.41391960463561117
1687692877007231200,0.868231201171875,0.6905792949169873,0.23283172753602266,0.37015031327493486
1687692877017194200,0.8781943359375,0.7915653882324695,0.17360417028069494,0.3454619352854788
1687692877027158300,0.888158203125,0.8734270943611859,0.07854483666568994,0.28609650392942126
1687692877037121300,0.898121337890625,0.8363421030700207,-0.038810207648575304,0.21553367899358272
1687692877047085300,0.908085205078125,0.6753226890742778,-0.14313538225889205,0.11903466796427964
1687692877057048300,0.91804833984375,0.41465807497799395,-0.23096447235941886,0.08788067415729164
1687692877067012400,0.928012451171875,0.13969021024107933,-0.2821703434616327,0.1221127602353692
1687692877076975000,0.93797509765625,-0.0925485198378563,-0.32773791641592975,0.22209574092291295
1687692877086939400,0.947939453125,-0.32454116620123385,-0.3409802598267793,0.3518832005046308
1687692877096902100,0.957902099609375,-0.5717261209994554,-0.37269875564873217,0.46634822246581314
1687692877106866200,0.9678662109375,-0.7670569699198008,-0.4158227348431945,0.5728345206327736
1687692877116829200,0.9778291015625,-0.9251046746283769,-0.527511423958838,0.6463533458299935
1687692877126793200,0.987793212890625,-1.0631605616658926,-0.5653016409099102,0.5947150746598839
1687692877136756200,0.997756103515625,-1.234449440741539,-0.5721835093781352,0.43602541878595946
1687692877146720300,1.00772021484375,-1.4699778600156306,-0.5381637508764863,0.20493790456876157
1687692877156683300,1.017683349609375,-1.7114198872476816,-0.4708008179605007,-0.018511296789720653
1687692877166647300,1.027647216796875,-1.836626229584217,-0.41308921822607514,-0.1923922381851822
1687692877176610300,1.0376103515625,-1.7507319069385527,-0.3362289736464619,-0.2920614767484367
1687692877186574300,1.04757421875,-1.4386702830821274,-0.26692367449104787,-0.29729060957357284
1687692877196537300,1.057537353515625,-0.9858388370543718,-0.23356676381230354,-0.2240093925245106
1687692877206501000,1.067501220703125,-0.5441577305942773,-0.27643443015813823,-0.09938822966478765
1687692877216464400,1.07746435546875,-0.08050853795409202,-0.2525134563446045,-0.06987228538841009
1687692877226428200,1.08742822265625,0.28608137942552564,-0.21077537855058906,-0.12839417859241364
1687692877236391400,1.097391357421875,0.5382072977572679,-0.14203765015006065,-0.18239662161059678
1687692877246355200,1.107355224609375,0.6986655707389116,-0.0942018400028348,-0.27663082951307294
1687692877256318200,1.117318115234375,0.7701596121102571,-0.0667778265044093,-0.35617527167536317
1687692877266282200,1.1272822265625,0.7968307614147663,-0.06743658267408609,-0.41227286034189164
1687692877276245000,1.137244873046875,0.8499480190962553,-0.03539864563941955,-0.38574579568319023
1687692877286209000,1.147208984375,0.9314023134678602,0.042240474358201024,-0.35873372398652137
1687692877296172000,1.157172119140625,0.981979823538661,0.10866524964123964,-0.29574345319680867
1687692877306136000,1.167135986328125,0.9986673389673233,0.1894575729727745,-0.22779168754220008
1687692877316099000,1.17709912109375,0.9755331316173076,0.22288258045166728,-0.17908048279993236
1687692877326062000,1.18706201171875,1.0027712671548128,0.2297963053628802,-0.12359167368151247
1687692877336026000,1.197026123046875,1.1095973186701535,0.24581220514029262,-0.08226378412358462
1687692877345989000,1.206989013671875,1.267697045826912,0.23392945964485407,0.035514892430230975
1687692877355953200,1.216953125,1.3317366795390844,0.17604893308430908,0.10129793574362993
1687692877365916200,1.226916259765625,1.2740034524947403,0.11421937663704156,0.10105324026755988
1687692877375880200,1.236880126953125,1.1061959857940673,0.060139995925128455,-0.010233443918451665
1687692877385843200,1.24684326171875,0.9063128803968429,-0.016609189495444297,-0.09531659631170332
1687692877395807200,1.25680712890625,0.6796423058390617,-0.06987637704163789,-0.18904775006286798
1687692877405770200,1.266770263671875,0.5058499195098877,-0.09711948101520537,-0.2637117997724563
1687692877415734300,1.276734375,0.4887760351121425,-0.16090046379119158,-0.22659049505889414
1687692877425697300,1.286697265625,0.6453811397969722,-0.2264624847650528,-0.13616028254926205
1687692877435661300,1.296661376953125,0.9575924012571573,-0.1869341919749975,-0.003068520725145936
1687692877445624000,1.3066240234375,1.1299094543367623,-0.09736088855564594,0.10670381337516009
1687692877455588400,1.31658837890625,1.2828081057190894,0.014184884957969188,0.17063962138667702
1687692877465551000,1.326551025390625,1.3550433208465575,0.039894788014888764,0.1608379199489951
1687692877475515100,1.33651513671875,1.311970487317443,0.2021884597301483,-0.05260923509411514
1687692877485478100,1.34647802734375,1.0985510239988565,0.2210313996270299,-0.40714382689036427
1687692877495442200,1.356442138671875,0.7801327245920896,-0.2538052497208118,-0.2677411283537745
1687692877505405200,1.3664052734375,0.7331377491831779,-0.24912965912520885,-0.4129498828206211
1687692877515369200,1.376369140625,0.8862462439239025,-0.00576134000569582,-0.7643602051164955
1687692877525332200,1.386332275390625,1.155363629066944,0.10635609591603279,-1.1415719081450253
1687692877535296300,1.396296142578125,1.5641034199118613,0.19353402863144872,-1.2962643841415642
1687692877545259300,1.40625927734375,2.2599930961966512,0.3012584902912378,-1.1161384108766912
1687692877555223300,1.416223388671875,2.992262245851755,0.4377282771810889,-0.43451048417836424
1687692877565186300,1.426186279296875,3.0508424451142546,0.3396601171389222,0.26154117773510516
1687692877575150300,1.436150390625,2.8161761956274507,-0.09728197810053825,0.6017314562279731
1687692877585113300,1.44611328125,2.3499977767705915,-0.407382531017065,0.6692009913235902
1687692877595077400,1.456077392578125,2.072657922205329,0.05068301627188921,-0.006532580106519162
1687692877605040400,1.466040283203125,1.938026748919487,0.52352586145401,-0.6081629140475765
1687692877615004400,1.47600439453125,1.791295387995243,0.49656128216087814,-0.6180201815973967
1687692877624967400,1.485967529296875,2.0051281082898376,-0.3085606299981475,-0.2789402754992246
1687692877634931200,1.49593115234375,2.1247961057215927,-1.8254072086945174,-0.3476645598962903
1687692877644894200,1.505894287109375,1.60998488112092,-2.844583374944329,-0.38061807740591463
1687692877654857200,1.515857177734375,0.9077192400634289,-2.743226110228896,-0.8634756091892719
1687692877664821200,1.5258212890625,-0.08319207794964313,-2.359076278500259,-1.5293582697451114
1687692877674784300,1.5357841796875,-1.109499703514576,-1.7998174248859284,-1.366439159607887
1687692877684748300,1.545748291015625,-2.062822172367573,-1.213248247280717,-1.0003186133056878
1687692877694711300,1.555711181640625,-2.8379823692440986,-0.7799819179445505,-0.41763000346086915
1687692877704675000,1.565675048828125,-3.451970591911673,-0.4298655809819698,0.20054752412270754
1687692877714638300,1.575638427734375,-3.821663736003637,-0.21479338202029466,0.7121937453538179
1687692877724602000,1.58560205078125,-3.976591262865066,-0.1538917540729046,1.278441142681241
1687692877734564900,1.59556494140625,-3.945468394848704,-0.01811491788327694,1.6736536356940865
1687692877744529000,1.60552880859375,-3.750124101924896,0.16646043600589036,1.8205941093243658
1687692877754492000,1.615491943359375,-3.4058541529029607,0.32083032898455854,1.8879639103725552
1687692877764455700,1.62545556640625,-2.9772850414723155,0.4791510054156184,1.8596841568276286
1687692877774419000,1.6354189453125,-2.4471143351763485,0.6018824820712209,1.779609334115684
1687692877784382700,1.6453828125,-1.8426888906240462,0.6029752457439899,1.6819444941774009
1687692877794345700,1.655345703125,-1.3612532814025877,0.48642888746410606,1.656110380218923
1687692877804309500,1.6653095703125,-1.139789043316245,0.3947697176814079,1.7621159091316163
1687692877814272800,1.675272705078125,-1.0038596469134091,0.4318102853089571,1.8384291873529552
1687692877824236500,1.685236572265625,-0.9894412454605102,0.40417409036457536,1.7799974566504357
1687692877834199600,1.695199462890625,-1.1214368095457554,0.45346185288578267,1.4876258910395204
1687692877844163600,1.70516357421875,-1.0848755498677491,0.6293421514049172,1.1612287947732955
1687692877854126600,1.715126708984375,-0.9564753799259662,0.7227677463382483,0.8901839486990123
1687692877864090600,1.725090576171875,-0.5946610063850879,0.7343924254193902,0.7834670566465706
1687692877874053600,1.7350537109375,0.14505670571029186,0.7709855415403842,0.6666287296827882
1687692877884017700,1.745017578125,1.0142658901154995,0.9152192404299974,0.4654363683179021
1687692877893980700,1.754980712890625,1.7785662548035381,0.991439141279459,0.29567177620008583
1687692877903944700,1.76494482421875,2.3465648797124623,0.9840221430212259,0.14738113006986678
1687692877913907700,1.77490771484375,2.654001766377687,0.9436012853056192,0.023572087310627102
1687692877923871700,1.784871826171875,2.5919004072517153,0.9032850570082664,-0.06350640361830592
1687692877933834800,1.794834716796875,2.1584283262103794,0.9786892575606703,-0.36841326034925875
1687692877943798800,1.804798828125,1.4027917449712752,1.1329647502541542,-0.5972579640757292
1687692877953761800,1.81476171875,0.7925497230947017,1.093277759771049,-0.4723639025587588
1687692877963725800,1.824725830078125,0.3593646423012018,1.2974316743552683,-0.43467590387314553
1687692877973688800,1.834688720703125,0.23043255743980406,1.5748542387679219,-0.42874622156322
1687692877983652900,1.84465283203125,0.39002690706849097,1.8361407841548323,-0.3311715441264212
1687692877993615600,1.85461572265625,0.42532793755233284,1.883775518772006,-0.1543333603605628
1687692878003579600,1.86457958984375,0.515925907844305,1.8732883192881942,-0.08393719722852111
1687692878013542700,1.874542724609375,0.31411914090812204,1.2784496182486413,0.008407616730779409
1687692878023506700,1.884506591796875,-0.5796230117291212,0.12463994062542914,0.46525721235871315
1687692878033469700,1.8944697265625,-1.3147019581079482,-1.418165547452867,0.9744640410810709
1687692878043432700,1.9044326171875,-3.0358506276875734,-2.5142139409810302,0.7264442428939044
1687692878053396700,1.914396728515625,-5.34682338501513,-2.9319261428326366,-0.19703253827169537
1687692878063359700,1.92435986328125,-7.094851878213882,-2.647238263592124,-0.642504853708297
1687692878073323800,1.93432373046875,-7.536460503959655,-1.4760299996614454,-0.7993943282924592
1687692878083286800,1.944286865234375,-6.650191463682055,-0.24770605606287716,-0.79743924870193
1687692878093250800,1.954250732421875,-4.843415013438463,0.49571898611783977,-0.544409221137315
1687692878103213800,1.9642138671875,-2.5432009660124777,0.8687535495921969,-0.3036448009058833
1687692878113177900,1.974177734375,-0.5521048902064561,1.018261681753397,-0.4516629867702722
1687692878123140900,1.984140869140625,0.8469400694519281,1.21182493647933,-0.6592923223800957
1687692878133105000,1.99410498046875,2.0966519612550734,1.3272341074228287,-0.25748890666961666
1687692878143068000,2.00406787109375,3.254844091746211,1.1823907522022723,-0.41624256769046186
1687692878153032000,2.014031982421875,3.9606893448561427,1.1332272005826234,-0.5697770327582955
1687692878162994700,2.02399462890625,4.204706775534153,0.9667571199655532,-0.4866534900002181
1687692878172958700,2.033958740234375,4.265834321191907,0.7030646824806929,-0.45851095296889544
1687692878182921700,2.043921630859375,4.085149252739549,0.49491760660707945,-0.3640966392591595
1687692878192885800,2.0538857421875,3.587187456130981,0.2556768888115883,-0.19974135883897542
1687692878202848800,2.063848876953125,2.7723586812108754,0.006363105291128158,-0.06955868939459324
1687692878212812500,2.0738125,1.8123931210815905,-0.20118015947043894,0.0703854956075549
1687692878222775800,2.08377587890625,0.9584475567817687,-0.2961550296723842,0.20781039126515388
1687692878232739600,2.093739501953125,0.3041185558974743,-0.32296471066474913,0.37443770827054973
1687692878242702800,2.103702880859375,-0.1713145980387926,-0.3051215954601765,0.5986038987919687
1687692878252666600,2.11366650390625,-0.5428554158240556,-0.3097758510068059,0.8890130782887339
1687692878262629600,2.123629638671875,-0.9795020352482795,-0.25497458576112986,1.1132952964052558
1687692878272593700,2.13359375,-1.4107377355396746,-0.056090136012434955,1.1879068852752446
1687692878282556700,2.143556640625,-1.5602315469145773,0.24824264715760944,1.0997414028272032
1687692878292520700,2.153520751953125,-1.5845008957743645,0.34544337671548125,1.2950126305148004
1687692878302483700,2.163483642578125,-1.6821593059718607,0.22560411437004804,1.608983595123887
1687692878312447700,2.17344775390625,-1.5506675997555255,0.3235051011517644,1.506833426465094
1687692878322410800,2.18341064453125,-1.191158580547571,0.5939218784555792,1.1741028163284062
1687692878332374800,2.193374755859375,-0.906999109095335,0.695557667851448,1.1045847512051463
1687692878342337500,2.203337646484375,-0.4950526311635971,0.8004390150398015,0.9531251927152276
1687692878352301800,2.2133017578125,-0.11143442209362983,0.8735948521435261,0.7852481679096818
1687692878362264600,2.2232646484375,0.16776947277784346,0.8804781819164752,0.6657058426842093
1687692878372228600,2.233228515625,0.3578524841725826,0.8570365160524844,0.563869562280178
1687692878382191600,2.243191650390625,0.518928596791625,0.8262409802943468,0.4757973110735416
1687692878392155600,2.25315576171875,0.6152864457845687,0.7835068772003054,0.47091187711954113
1687692878402118700,2.26311865234375,0.6412164213329553,0.6355532810047269,0.4987181679338216
1687692878412082700,2.273082763671875,0.5978197626769542,0.547218871730566,0.5230775331646204
1687692878422045700,2.283045654296875,0.4653279395073652,0.5172101024359465,0.4975540925905108
1687692878432009700,2.293009765625,0.31601591444015503,0.5784004841968416,0.4479049494110048
1687692878441972700,2.30297265625,0.24460955135226248,0.658028147663176,0.4254195613585412
1687692878451936800,2.312936767578125,0.23727789328992366,0.6861199774205684,0.4214261078082025
1687692878461899800,2.322899658203125,0.24401976876556872,0.6200470843151211,0.4328966192409396
1687692878471863800,2.33286376953125,0.23900632451772688,0.49967590705007314,0.4674054764337837
1687692878481826800,2.342826904296875,0.19480302565395832,0.36831133434474467,0.5405490385778248
1687692878491790800,2.352790771484375,0.11722118880152702,0.2753019189968705,0.5450210694253445
1687692878501753900,2.36275390625,0.027327567386627196,0.19643793337941168,0.49577144695743913
1687692878511718000,2.3727177734375,-0.13155132744908332,0.10288228232562541,0.45298941306844354
1687692878521681000,2.382680908203125,-0.33245442354381083,0.036758535815775394,0.35697803942561146
1687692878531645000,2.39264501953125,-0.4829162031680345,0.028949615630507467,0.2676511119827628
1687692878541607700,2.402607666015625,-0.5424690468549728,0.052663376434147355,0.17514482385143637
1687692878551570700,2.41257080078125,-0.5356663811028003,0.08357903144061565,0.13010609707683324
1687692878561534700,2.42253466796875,-0.46644554536044597,0.08500672615617513,0.0853723445981741
1687692878571497700,2.432497802734375,-0.2918915270090103,0.1371051621839404,0.007162585105746984
1687692878581461800,2.442461669921875,-0.05262625929415226,0.1861848349124193,-0.05419774639457464
1687692878591424800,2.4524248046875,0.14292612342238425,0.2519926473408937,-0.14594181798174977
1687692878601388800,2.462388916015625,0.29612872618734837,0.30564620385617014,-0.22666136833801864
1687692878611351800,2.472351806640625,0.4860860653758049,0.30516280425339937,-0.3134868343539536
1687692878621315800,2.48231591796875,0.5752922890484333,0.33856004694253206,-0.3879708513215184
1687692878631278800,2.49227880859375,0.6293178937464952,0.3840978092804551,-0.47000396849438547
1687692878641242600,2.50224267578125,0.6147551153868437,0.37049101647138594,-0.498369646757096
1687692878651206000,2.512205810546875,0.6010749650806189,0.3534773378282785,-0.5207699868746102
1687692878661169700,2.522169677734375,0.5327116229504346,0.26844606175273655,-0.4815089667186141
1687692878671133000,2.5321328125,0.4356207835078239,0.21008067428469657,-0.44881768034175035
1687692878681096700,2.5420966796875,0.2728109789639711,0.1992930305495858,-0.43443288889750836
1687692878691059700,2.552059814453125,0.10225859746932983,0.14838964952528474,-0.2963841622531414
1687692878701023700,2.562023681640625,-0.09757891522049904,0.10449410143643617,-0.17620047038421033
1687692878710986500,2.571986572265625,-0.29890578968524933,0.08626111013144254,-0.04787292728722095
1687692878720950800,2.58195068359375,-0.4672469248712063,-0.028702655132114886,0.0915880042426288
1687692878730913500,2.59191357421875,-0.6719944214344025,-0.05776391444355249,0.15758783211186528
1687692878740877800,2.6018779296875,-0.8915151242375373,-0.019372516728937625,0.1811953560620546
1687692878750840800,2.6118408203125,-0.9778279645562171,0.013148527647554874,0.13559198114201426
1687692878760804900,2.621804931640625,-0.9913368499487638,0.040946342894434926,0.11775047337263822
1687692878770768000,2.631767822265625,-0.8369085047811269,0.04433656985461712,0.026779431984573603
1687692878780732000,2.64173193359375,-0.6248831261694431,0.07541209159791469,-0.029381138915568587
1687692878790695000,2.65169482421875,-0.34578970593512054,0.09981967988461256,-0.06454422223344444
1687692878800659000,2.661658935546875,-0.06194178465008735,0.1654094656482339,-0.08655527077242732
1687692878810622000,2.6716220703125,0.16466098536849022,0.1800198825418949,-0.04142842732295394
1687692878820586000,2.6815859375,0.21731413266956806,0.18359861781150102,0.0332164062295109
1687692878830549000,2.691549072265625,0.20558044025599956,0.2268412549495697,0.055791153065860265
1687692878840513000,2.701512939453125,0.12442600561380386,0.310903978253901,0.08800167018845677
1687692878850476000,2.71147607421875,0.0021948796957731247,0.3499184763029218,0.08138904711566865
1687692878860440000,2.721440185546875,-0.13746084375381468,0.3056485419437289,0.11129084890447556
1687692878870403000,2.731403076171875,-0.29963176587224005,0.2647776023730635,0.12228051801770924
1687692878880367000,2.7413671875,-0.4387754481464624,0.21312632559090852,0.10229922174066304
1687692878890330000,2.751330078125,-0.6361176368892193,0.16349895585179328,0.10769238602109253
1687692878900294100,2.761294189453125,-0.8634107272595166,0.19084522793889044,0.033792087225615976
1687692878910257000,2.7712568359375,-0.9293471345037221,0.2226125313386321,-0.05879756834022701
1687692878920221200,2.78122119140625,-0.7770990559846163,0.15745733759999275,-0.022500074164941906
1687692878930184000,2.791183837890625,-0.5650935511171817,0.12836305280178784,-0.039285350879654284
1687692878940148000,2.80114794921875,-0.409210330966115,0.1851829643934965,-0.08259886129684746
1687692878950111000,2.811111083984375,-0.18982874437272548,0.2030228647276759,-0.06947020739354193
1687692878960075000,2.821074951171875,0.06327800168991088,0.24238953721523285,0.006203603880479931
1687692878970038000,2.8310380859375,0.26844927662312984,0.2377183305338025,0.04769442891515791
1687692878980002000,2.841001953125,0.262673031309247,0.21863076822608707,0.03906527838818729
1687692878989965000,2.850965087890625,0.15975684671401977,0.18694179075956344,-0.013608327179029583
1687692878999928800,2.8609287109375,0.07816109804511069,0.23195699052810667,-0.1352601188391447
1687692879009892000,2.87089208984375,0.0715554161697626,0.2492752050757408,-0.19738668547160923
1687692879019856000,2.88085595703125,0.12275894918441772,0.15664602121710777,-0.2069680952221155
1687692879029819100,2.890819091796875,0.14077040669322013,0.06858984436243772,-0.21951785325892267
1687692879039783000,2.900782958984375,0.0879074160337448,0.08812047426253557,-0.3076310209978372
1687692879049746000,2.910745849609375,0.024698387926816938,0.11802870579212903,-0.2994282791893929
1687692879059710000,2.9207099609375,-0.04270984543561935,0.15386369702219962,-0.23287783170007167
1687692879069673000,2.9306728515625,-0.09174129510819912,0.15342179847359658,-0.1549214624468237
1687692879079637000,2.940636962890625,-0.1948778444558382,0.1339949212089181,-0.10878456517197191
1687692879089600000,2.95060009765625,-0.37170974461138245,0.18848259046077728,-0.10870989250056445
1687692879099564000,2.96056396484375,-0.5027040226995945,0.22853110773265362,-0.11608710673768073
1687692879109526800,2.97052685546875,-0.49620355476439,0.2530591075286269,-0.12303941009361297
1687692879119490800,2.98049072265625,-0.37323067056834697,0.23053046485632656,-0.12627451955731958
1687692879129453800,2.990453857421875,-0.3536649693548679,0.1612935547620058,-0.19440361454021185
1687692879139417900,3.00041796875,-0.42191082258522505,0.14794950454235076,-0.39414778639078135
1687692879149380900,3.010380859375,-0.433354592141509,0.19075842643827198,-0.5454223802352324
1687692879159345000,3.020344970703125,-0.3166103732019663,0.21602672320753336,-0.5945345669938251
1687692879169308000,3.030307861328125,-0.042079730838537215,0.17533318603038786,-0.5486799207264557
1687692879179272000,3.04027197265625,0.21259528745412826,-0.04660188443809747,-0.38747250987794246
1687692879189235000,3.05023486328125,0.21593349196612835,-0.2090487008884549,-0.3247352274686098
1687692879199199000,3.060198974609375,-0.0032137013494968414,-0.2103846256673336,-0.3562341987883672
1687692879209162000,3.070161865234375,-0.24260113413929937,-0.13091098371893167,-0.3931845673818141
1687692879219126000,3.0801259765625,-0.3538566925346851,-0.09125935681015253,-0.3082355262296274
1687692879229089000,3.090089111328125,-0.35118016680181025,-0.12673428255617616,-0.19434417597055434
1687692879239053000,3.100052978515625,-0.37002865965664383,-0.2779156086266041,-0.06763900991100817
1687692879249016000,3.11001611328125,-0.492624527233839,-0.38529900176376103,0.003119301064312458
1687692879258980000,3.11997998046875,-0.5879448498725891,-0.24455986699163912,-0.01666983364149928
1687692879268943000,3.129943115234375,-0.46936464767754077,0.04125087879896164,-0.08717179523557424
1687692879278907100,3.1399072265625,-0.08105272783339024,0.20961860973089932,-0.046905945418588814
1687692879288870000,3.149869873046875,0.4410287800312042,0.1859174161478877,0.10802819384671747
1687692879298834200,3.159834228515625,0.7864291943877935,0.1443900584951043,0.1795581102490425
1687692879308797000,3.169796875,0.8414467327326536,0.14124913012087345,0.12652688688319175
1687692879318761000,3.179760986328125,0.7155348724752664,0.24930589247494936,0.00008424421735107898
1687692879328724000,3.189723876953125,0.5829360817998648,0.3804349028587341,-0.09935830945055932
1687692879338688000,3.19968798828125,0.5237281060278416,0.5087216755539179,-0.13771843524407595
