time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1687693625001464600,-0.297535400390625,518.4504572963342,4.040624178308017,5.2841241749555365,49.88696448995339,470.8604571437463,136.4612394886989,4.721081612289502,3.396457778758746,9.416791056516756,43.51343164585249
1687693626001489200,0.7024892578125,516.8957163039595,4.02887337034744,5.2788856167088,49.886680561809854,469.3057161513716,136.62939925983824,4.7594416045297425,3.3424919814204768,9.41720684462573,43.46399229308611
1687693627001514000,1.702513916015625,514.4780521672219,4.0584399004113765,5.283684364204587,49.886392501572786,466.888052014634,137.0034194532128,4.792269316209933,3.29525292408665,9.417623495745145,43.748236990506186
1687693628001538600,2.70253857421875,513.0987447882071,4.077125411359842,5.285244487041438,49.88610067334478,465.5087446356192,137.3843994140625,4.825434196755354,3.2464937772268794,9.41803055229668,43.978593538523434
1687693629001564000,3.70256396484375,511.4938787193969,4.099172354860963,5.286381567462693,49.885801153925094,463.903878566809,137.02166748046875,4.862003032971793,3.1914673020668594,9.418441775152102,44.18058236007867
1687693630001588200,4.702588134765625,510.69178608525544,4.087739674074183,5.2827913645900235,49.8855172729629,463.10178593266755,136.91688537597656,4.867149725045996,3.183612819859463,9.418859174211748,44.06056027756742
1687693631001612500,5.702612548828125,510.0804001027718,4.067726787931934,5.279927467349711,49.88523951168642,462.4903999501839,136.44810485839844,4.899140048606684,3.13416078351557,9.41927516397803,43.85141485874992
1687693632001638000,6.702637939453125,508.3743171803653,4.056984483222513,5.283232371478018,49.88495657463578,460.78431702777743,134.91896057128906,4.90163710285042,3.130254102265337,9.419691674453091,43.725301410129155
1687693633001662700,7.702662841796875,506.88785719964653,4.048095808395776,5.280711432477794,49.884685972787565,459.29785704705864,133.8388214111328,4.934620460750331,3.0779957669127866,9.420123013404892,43.586772261686555
1687693634001686800,8.702686767578125,505.33751796372235,4.0073612403023855,5.287386315113557,49.88442518733585,457.74751781113446,132.88877868652344,4.975887296323072,3.0108275684734096,9.420558961094311,43.011840721652
1687693635001712400,9.70271240234375,504.0091349417344,3.897140250667822,5.301114519373756,49.88417988322577,456.4191347891465,130.52191162109375,5.030483039209816,2.91869447270714,9.420987371494022,41.582345480724186
1687693636001736700,10.70273681640625,502.66759689804167,3.8128433483071342,5.30573130597907,49.883945845192855,455.0775967454538,128.4388885498047,5.091453836406122,2.8109846788152764,9.421416897481928,40.509592130842066
1687693637001761800,11.70276171875,500.5272049913183,3.8061302932471133,5.30013865668104,49.883716164719075,452.9372048387304,127.32809448242188,5.101083444045103,2.7934718057782124,9.42185468566316,40.312912256183054
1687693638001787600,12.70278759765625,498.43043472990394,3.7761813967707365,5.305715349437229,49.88350023083847,450.84043457731605,126.95940399169922,5.173376963765949,2.657199244235299,9.422290501240287,39.92287201152421
1687693639001811500,13.7028115234375,497.43295709602535,3.780313409432343,5.305860821801142,49.88328398230397,449.84295694343746,125.951416015625,5.278398296007738,2.4419353925711165,9.42273732404572,39.89560812625331
1687693640001836300,14.702836181640626,495.9136637048796,3.7808601080864945,5.307781151432439,49.88308564642709,448.3236635522917,123.97775268554688,5.322474131537637,2.3443135779800244,9.423189284284367,39.714388583943375
1687693641001862100,15.702862060546876,494.28977955225855,3.797539840361163,5.302553009437372,49.882884946842566,446.69977939967066,123.29264831542969,5.549117372087569,2.232810194341323,9.42364821731573,39.914599523984265
1687693642001886700,16.70288671875,492.7679629391059,3.8611913677648997,5.278580806590043,49.882712277081204,445.17796278651804,121.71573638916016,5.472042849035064,2.3139172706212787,9.424137043128308,40.42783023366776
1687693643001911600,17.70291162109375,492.7288896050304,3.909980318010684,5.27280050067852,49.88251256741803,445.1388894524425,120.6661148071289,5.5664444449015305,2.307322182688895,9.424613101815856,41.06374858659402
1687693644001936100,18.70293603515625,490.9795725401491,3.976147415262791,5.246364169318154,49.88233244245839,443.3895723875612,118.25348663330078,5.171575235062629,2.660704158841368,9.425123335272213,41.75290468605358
1687693645001961200,19.702961181640624,487.89651850704104,4.052279891298043,5.21631860803426,49.88218214650651,440.30651835445315,117.1825942993164,5.015026412061374,2.945173529542131,9.425677303295748,42.56849634531203
1687693646001986600,20.702986572265626,487.2700874367729,4.121816466314867,5.202353201507982,49.88200369647396,439.680087284185,115.91222381591797,4.871535490782929,3.1768976997742895,9.426221539627807,43.40952732657026
1687693647002011400,21.703011474609376,486.8507193028927,4.182220262012996,5.193968240441619,49.8818303933871,439.2607191503048,114.3844223022461,4.82756249571935,3.2433281336788604,9.426777113222471,44.127069388254256
1687693648002035700,22.70303564453125,486.42192575801164,4.243358956272431,5.189864287461086,49.88166069649598,438.83192560542375,112.82405090332031,4.817234297373021,3.2586486090098603,9.427340754084724,44.70840772641315
1687693649002061300,23.703061279296875,483.20605510193855,4.279173112644713,5.178978252436438,49.88150663456933,435.61605494935066,112.17874312734669,4.795473260297061,3.290588586038175,9.427924352309246,45.05888579264975
1687693650002086100,24.703086181640625,481.5034272233024,4.283391551707752,5.171982583863977,49.88136630392274,433.91342707071453,109.55442810058594,4.788414678382739,3.300851693220641,9.42850687157704,44.97485761591627
1687693651002110700,25.70311083984375,480.3053800808266,4.2983551330462815,5.165616737559379,49.88124075235779,432.7153799282387,109.2311206786006,4.759185488650942,3.342856640270881,9.429104265612146,45.090944037934705
1687693652002135800,26.7031357421875,479.44602734129876,4.305636424104546,5.161892683400299,49.8811175713313,431.85602718871087,108.35742568220272,4.744224533012151,3.364055679258962,9.429703407643816,45.130421555835014
