time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1683846794545326600,-17.65067333984375,354.9273722199723,0.7397567684547252,-1,49.44395382331333,309.3373720673844,-1,16.808921742235473,13.465562982363759,11.083424595685678,0
1683846852000861200,39.80486108398438,355.8321791058406,1.8354972239895841,23.673020217038427,49.443525723272536,310.24217895325273,133.8387277423161,11.378819403788299,1.0282399833961011,11.083345261362883,4.871243476862846
1683846910000511500,97.80451147460937,357.198866084218,1.7638294651466238,64.17902291182943,49.44312612630018,311.60886593163013,137.70779333002056,9.17768561282071,1.230660362388527,11.087998994081747,1.2856470826778263
1683846967999799800,155.8037998046875,355.8589675659314,1.579817398807745,9.968709446754549,49.444464970717995,310.2689674133435,343.25102748297076,9.045021454826255,1.188898025206734,11.08597499753418,8.334336991002463
1683847025999350000,213.80335009765625,354.998588741757,3.353055112893758,52.86692416653091,49.44710673573159,309.4085885891691,355.5195382331844,8.79904810007417,3.502759434068234,11.085151634311792,2.8589558419440317
1683847083000061400,270.8040615234375,357.11224444024265,1.9784372043140481,9.857708795908257,49.44786788628391,311.52224428765476,74.26308157741212,15.619606327872773,2.745320625379091,11.090288918161153,12.89871686543637
1683847140999635700,328.8036357421875,351.87673786841333,2.7081640115843713,13.349877987970837,49.448491340705566,306.28673771582544,76.11580170058203,10.225146552753142,1.0977714632574334,11.096461104997603,9.32359174289937
1683847197999972400,385.8039724121094,347.7988307066262,2.3126279372088647,8.58693918922209,49.450171623390176,302.2088305540383,68.6579740115244,8.446963470443917,1.0205220523035008,11.099512296398947,14.765783371619616
1683847255999606800,443.80360668945315,357.35568457841873,2.3240141914969974,9.60371167220278,49.452116131320366,311.76568442583084,62.09366130136763,10.296319695600662,1.2168601633983192,11.109818032057104,13.572868532476441
1683847313999224000,501.80322412109376,358.8845902327448,3.447568213233297,41.933247567233366,49.45539837805773,313.2945900801569,61.54217427175459,9.895943304452414,1.12439160317577,11.118055481946111,3.076470280460856
1683847370999272000,558.8032719726563,359.8668990973383,3.7907864529740554,180,49.452444768790556,314.2768989447504,148.16976928710938,8.426975851402688,1.1998912787929685,11.121504115158396,0
