time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1683706093318377000,-28.847623046875,359.3875312805176,-1,-1,49.45586330524747,313.7975311279297,-1,11.416650044541942,14.562453269958496,11.126913403066382,-1
1683706150999348200,28.83334814453125,359.33656871970743,0.7238458707033938,25.482019008529598,49.45579764018603,313.74656856711954,231.1742777210072,7.715990407510054,8.053696242375995,11.126581531761314,0.503093540668486
1683706208000208400,85.83420849609375,359.30916520766914,1.018799560664711,16.14283724973089,49.45528800765813,313.71916505508125,232.70689540939537,4.840366927240076,3.2241875011340912,11.124600266742119,3.3992615854916917
1683706265000976100,142.83497607421876,359.71683201845735,0.9742009777728713,10.291367921124854,49.45316116143501,314.12683186586946,225.54277550852305,4.762798091325881,3.337707502770635,11.122296183773322,5.0129128590860805
1683706323000254500,200.83425439453126,358.42013017088175,1.0174013057173537,11.54474502440554,49.45167626604716,312.83013001829386,234.9965579882573,4.778603264709073,3.3150396485261875,11.118776616419774,4.727707353114517
1683706381000251400,258.83425146484376,358.54824209585786,0.9405627204865954,20.23092996125546,49.45039184376035,312.95824194326997,236.10601094699945,4.744450326007111,3.3637372276739836,11.115758107548627,2.238284261045717
1683706439000016100,316.8340161132812,354.8812393490225,1.224826869628977,17.063194992749803,49.44875162135006,309.2912391964346,257.65826054398144,4.793049714969569,3.294117706248362,11.112394687613993,3.515508474409415
1683706496999828200,374.833828125,352.76299303397536,1.0589201208508707,14.417273543861397,49.44789478136254,307.1729928813875,224.08281651849163,4.795896813665708,3.289971243865201,11.108692707143533,4.064155471706559
1683706554999663600,432.83366357421875,353.69606483727694,1.8892500627290498,15.681895627346773,49.44843946846095,308.10606468468904,344.605629962311,5.822173831361428,1.618442297228655,11.105421663928874,5.9770615215251715
1683706612999498800,490.83349877929686,348.4290480799973,1.016812427731133,27.493186632321553,49.45065737736983,302.8390479274094,331.40077165923384,4.850260613716036,3.2092848131357523,11.10389936833326,1.8534900093210218
1683706670999335000,548.8333349609375,348.16117533296347,1.1630019045591045,13.282709628097527,49.45122091183877,302.5711751803756,271.3385108524885,4.802661265129538,3.2800886886200464,11.101528001495804,3.8300230744356205
1683706728999170000,606.8331701660156,346.9827891169116,0.9944345672178414,14.445935528172363,49.4504491822057,301.3927889643237,302.55089695408526,4.771937112954566,3.3246282834018706,11.097942411564972,3.3885376243516196
1683706786999005700,664.8330056152344,347.8426800426096,1.1119511182607635,13.204752305601595,49.452716889096976,302.2526798900217,18.592282695034722,4.8510084539524465,3.2081542999785295,11.098253680369734,3.8580912955529723
1683706844998841900,722.832841796875,350.5576641494408,1.0507313751825562,20.397197483332672,49.454757526097985,304.96766399685293,321.5208087796623,4.7983443804255295,3.286400498969591,11.098456521648332,2.4255468237335136
1683706902998677200,780.8326772460938,352.6515308683738,1.224548757173336,24.215214680669867,49.45525061023546,307.0615307157859,345.2198720626231,5.031853733307487,2.9163307493129698,11.097082258688706,2.3921404462553095
1683706960998512000,838.8325122070313,358.08728505671024,1.03938958498651,29.617030036184627,49.456676640833734,312.49728490412235,336.60718128085455,4.8529282415166115,3.205249524682802,11.096443775451437,1.8329773034435473
1683707018998349300,896.8323493652343,361.9215886294842,1.5158204942847426,40.43086271071214,49.45798373864921,316.3315884768963,83.9546704765978,5.237196879793221,2.5290919072016704,11.09609452516517,1.652764813185349
1683707076998184000,954.8321838378906,361.60175309702754,1.2207965656880513,180,49.458178259334964,316.01175294443965,350.79061693263674,4.954506828543236,3.045882321874448,11.096402248442216,0
1683707134147260400,1011.9812604980468,361.7252108445391,2.4345162948393524,180,49.45810466754502,316.1352106919512,258.43917345939377,30.18849689210552,1.194770902822057,11.096048133112015,0
