time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1683718825998341600,-0.675658447265625,350.80955964349204,0.7327606938471471,10.156909840184678,49.45128567287451,305.21955949090415,39.46713944120302,8.586184959190419,7.485694230194535,11.083628098858059,2.936035633087158
1683718883000310800,56.32631079101562,343.374793198891,1.0467329731591195,12.834067068019774,49.45156655121808,297.7847930463031,179.3972674205368,4.842755147370492,3.220599263398883,11.086465063248102,3.802083493497933
1683718941000243700,114.32624365234375,342.48614632338285,1.3243951712642468,17.559049035218813,49.45029405243062,296.89614617079496,105.80967775826952,4.859745526180928,3.1949038253996456,11.089690213595578,3.2675698877618418
1683718998000456000,171.3264560546875,342.74545127991587,1.2905998308375979,13.967330371968101,49.44989806212582,297.155451127328,95.89255164337754,4.913275558721465,3.111954420755405,11.0932935175836,4.050167644225499
1683719056000293600,229.32629370117186,343.6532763186842,1.7203987036531878,25.39783696573848,49.450113807836985,298.06327616609633,99.12593964457008,5.049815202468922,2.8851175805680076,11.09703026218725,3.1906183636455605
1683719113000541200,286.32654125976563,348.7945494670421,0.9932812504974481,11.12214813999806,49.45074458403342,303.2045493144542,73.45272241285772,4.74119995852832,3.368317085139091,11.100916787066305,4.4129378733315034
1683719171000303400,344.3263034667969,349.2662876928225,1.071422833958396,180,49.450775352838136,303.6762875402346,112.64914398998346,4.765217169926866,3.3342528932615494,11.104023800643946,0
1683719228000350500,401.3263505859375,350.77134102396667,1.4219204885939012,32.594608574155316,49.449608570015876,305.1813408713788,176.9148681244828,4.993072435116476,2.9822415546814542,11.104722784211932,1.9315182218542672
1683719286000126000,459.3261259765625,355.2215189775452,0.922377908597372,30.270517888493607,49.44809314186782,309.6315188249573,67.40286316571981,4.953701660626039,3.0471916399038084,11.10647793897338,1.5075243606823618
1683719343000623400,516.3266232910156,354.2436891524121,1.4275294540474528,20.67451351560058,49.44808022764103,308.6536889998242,83.83686371753957,4.894133860957715,3.141972435241271,11.109398513037512,3.064024515499372
1683719401000191200,574.3261911621094,355.8733385866508,0.8673703577684722,27.01090588249021,49.44866045278246,310.2833384340629,57.0040484067733,4.8805326442160135,3.163058352533301,11.112168573160858,1.65128419586791
1683719459000133000,632.3261330566406,357.99423395097256,0.7698473723776278,25.33739206888023,49.44992375109086,312.40423379838467,54.225587235060296,4.870109212953155,3.1790837181014333,11.114902543160193,1.6513318862850401
1683719516999931100,690.3259311523437,359.0592908039689,1.1512097013578084,14.151177380209743,49.45191113874968,313.469290651381,63.38090151692258,4.795682112130602,3.290284199302457,11.11921092617936,4.505890236861442
1683719574999660500,748.3256606445312,360.44642105605453,0.8850317994321246,10.891840692291504,49.453287269265175,314.85642090346664,53.63756544055737,4.754685666724294,3.349253833831558,11.122416740526871,4.648500950143822
1683719632000064300,805.3260642089843,360.64289860706776,0.9669883458985493,11.960592430444873,49.45528690334472,315.0528984544799,47.57825448186937,4.776119686506333,3.3186168463616705,11.124572893631445,4.468771253956451
1683719689999811800,863.3258117675781,359.3743312433362,1.4101890368768326,180,49.45575923084618,313.7843310907483,97.76615723891565,4.784256535755284,3.306875630088269,11.126462926332474,0
1683719747000415000,920.3264150390625,360.4489283123985,0.996027966269294,180,49.455942847923936,314.8589281598106,183.15066283620092,5.450918761010082,2.027812045939452,11.12668848727441,0
1683719805000152800,978.3261528320312,358.38778670784086,1.359432689159814,-1,49.45596083873161,312.79778655525297,-1,35.26585715034626,1.397179654163925,11.126757108830796,0.593996535514257
1683719863000125200,1036.3261252441407,360.55481516197324,1.596181393550273,-1,49.45592134287804,314.96481500938535,-1,10.168328514750517,1.294691089024803,11.126737059990733,0
1683719920999784000,1094.325783935547,360.065401581116,1.3300156441772333,-1,49.455923126244436,314.47540142852813,-1,5.1976286521771335,2.609443125813657,11.12684439855662,0
